trxn_amt,qty,cust_age,fraudulent,acct_age_days,trxn_hour,year,month,day,pmt_method_PayPal,pmt_method_bank transfer,pmt_method_credit card,pmt_method_debit card,product_cat_clothing,product_cat_electronics,product_cat_health & beauty,product_cat_home & garden,product_cat_toys & games,cust_device_desktop,cust_device_mobile,cust_device_tablet
441.31,1,42,0,101,3,2024,1,14,False,False,True,False,False,False,False,False,True,True,False,False
68.05,1,24,0,173,17,2024,3,28,False,True,False,False,False,False,True,False,False,True,False,False
229.67,5,38,0,59,14,2024,1,28,False,False,False,True,False,False,False,False,True,False,False,True
60.31,2,28,0,7,20,2024,3,14,False,True,False,False,False,True,False,False,False,False,False,True
193.89,4,45,0,157,15,2024,3,17,False,False,False,True,False,False,False,True,False,True,False,False
17.96,2,27,0,303,9,2024,1,17,False,False,False,True,False,False,False,True,False,True,False,False
101.27,4,36,0,198,2,2024,1,30,True,False,False,False,False,False,False,True,False,True,False,False
243.85,4,23,0,290,14,2024,3,28,False,True,False,False,False,True,False,False,False,True,False,False
240.63,5,40,0,116,8,2024,3,16,False,False,False,True,False,False,True,False,False,True,False,False
93.83,1,37,0,173,12,2024,3,7,False,False,True,False,False,False,False,True,False,False,True,False
251.55,4,37,0,7,9,2024,2,11,False,False,False,True,False,False,False,False,True,False,False,True
71.62,3,32,0,59,17,2024,3,24,False,True,False,False,False,False,False,True,False,False,True,False
159.84,2,56,0,342,6,2024,1,19,False,False,False,True,False,False,True,False,False,True,False,False
413.33,2,43,0,342,13,2024,2,9,False,True,False,False,True,False,False,False,False,False,True,False
198.34,2,50,0,151,0,2024,3,26,True,False,False,False,False,True,False,False,False,True,False,False
162.26,5,23,0,343,14,2024,2,29,False,False,True,False,False,False,False,True,False,False,False,True
89.79,5,40,0,176,12,2024,2,18,False,False,True,False,False,True,False,False,False,True,False,False
2174.9,5,6,1,14,1,2024,2,28,True,False,False,False,False,False,False,False,True,False,True,False
185.86,1,25,0,257,5,2024,3,2,False,False,False,True,False,False,False,False,True,True,False,False
502.87,3,42,0,291,5,2024,2,12,False,False,True,False,False,True,False,False,False,True,False,False
164.78,2,42,0,273,22,2024,3,13,False,True,False,False,False,False,True,False,False,True,False,False
657.3,4,37,0,27,18,2024,1,11,True,False,False,False,False,True,False,False,False,False,False,True
80.37,3,40,1,8,11,2024,3,4,False,True,False,False,False,False,True,False,False,True,False,False
206.95,3,30,0,282,0,2024,3,19,False,False,True,False,False,False,False,True,False,False,True,False
519.45,2,36,1,118,8,2024,1,8,False,True,False,False,True,False,False,False,False,False,False,True
53.13,1,44,0,254,12,2024,2,14,False,True,False,False,False,False,False,False,True,False,False,True
154.8,1,40,0,330,18,2024,3,10,False,False,False,True,False,False,True,False,False,False,False,True
653.97,5,13,0,266,7,2024,2,5,False,False,False,True,True,False,False,False,False,False,True,False
15.78,4,39,0,68,23,2024,2,22,False,True,False,False,False,False,False,False,True,False,True,False
32.51,5,53,0,119,13,2024,1,2,False,True,False,False,False,False,True,False,False,False,True,False
376.5,4,40,0,245,6,2024,2,8,True,False,False,False,False,True,False,False,False,True,False,False
45.35,5,31,0,253,11,2024,1,21,False,False,True,False,False,False,False,True,False,True,False,False
21.89,2,30,0,166,17,2024,1,30,False,False,False,True,False,False,True,False,False,False,True,False
97.36,4,33,0,239,0,2024,1,7,False,False,True,False,False,False,False,True,False,False,True,False
573.47,1,46,0,326,14,2024,1,6,False,False,False,True,False,False,False,True,False,False,True,False
223.46,4,46,0,356,20,2024,1,28,False,True,False,False,True,False,False,False,False,False,True,False
214.18,3,52,0,50,13,2024,1,2,False,False,True,False,True,False,False,False,False,False,False,True
445.12,2,33,0,269,2,2024,2,28,False,False,True,False,True,False,False,False,False,False,False,True
154.99,3,16,0,352,4,2024,1,9,False,False,False,True,False,False,False,True,False,False,False,True
105.42,2,44,0,316,20,2024,1,28,False,True,False,False,False,True,False,False,False,False,False,True
125.94,3,39,0,136,2,2024,2,27,False,True,False,False,True,False,False,False,False,True,False,False
459.33,5,37,0,38,18,2024,1,22,True,False,False,False,False,False,False,True,False,False,True,False
756.53,5,25,0,141,23,2024,2,1,False,True,False,False,False,True,False,False,False,False,False,True
46.0,5,28,0,265,20,2024,3,8,True,False,False,False,False,False,False,False,True,False,False,True
72.29,4,35,0,139,3,2024,1,15,False,False,True,False,True,False,False,False,False,False,False,True
58.48,5,42,0,288,0,2024,3,7,False,False,True,False,True,False,False,False,False,False,True,False
700.41,2,29,0,136,11,2024,3,22,True,False,False,False,False,False,True,False,False,False,True,False
318.39,4,38,0,274,9,2024,2,16,False,True,False,False,True,False,False,False,False,True,False,False
1818.95,3,49,1,18,20,2024,2,16,False,True,False,False,False,False,False,False,True,True,False,False
267.12,5,42,0,46,22,2024,2,26,False,False,True,False,False,False,True,False,False,False,False,True
239.31,1,40,0,45,16,2024,3,30,False,False,False,True,True,False,False,False,False,True,False,False
17.84,5,30,0,36,14,2024,3,16,True,False,False,False,False,True,False,False,False,False,False,True
74.37,5,40,0,17,15,2024,3,6,False,True,False,False,False,True,False,False,False,False,False,True
61.02,4,42,0,122,1,2024,2,16,True,False,False,False,True,False,False,False,False,True,False,False
396.02,5,51,0,50,9,2024,1,14,False,False,False,True,False,False,True,False,False,True,False,False
12.8,5,52,0,274,16,2024,2,6,False,False,True,False,False,False,True,False,False,True,False,False
34.31,1,34,0,209,15,2024,1,10,True,False,False,False,False,False,False,True,False,False,True,False
32.81,4,46,0,194,19,2024,1,14,False,True,False,False,False,False,False,True,False,False,True,False
267.82,5,30,0,85,15,2024,1,21,True,False,False,False,False,False,True,False,False,False,True,False
359.55,3,47,1,116,3,2024,1,17,False,True,False,False,False,False,True,False,False,True,False,False
372.17,2,20,0,73,7,2024,4,4,False,False,False,True,True,False,False,False,False,False,True,False
179.31,2,34,0,28,22,2024,2,9,True,False,False,False,False,False,False,False,True,False,False,True
77.71,4,28,0,247,10,2024,1,3,False,True,False,False,False,True,False,False,False,False,False,True
383.69,1,54,0,255,3,2024,2,2,False,True,False,False,False,True,False,False,False,True,False,False
99.44,1,8,0,174,19,2024,1,2,False,False,False,True,False,False,False,False,True,False,False,True
37.72,3,55,0,264,23,2024,3,16,False,False,False,True,False,True,False,False,False,False,False,True
675.9,5,47,0,181,3,2024,3,16,False,False,False,True,False,False,False,False,True,False,False,True
136.58,1,48,0,138,13,2024,1,22,True,False,False,False,False,True,False,False,False,False,False,True
35.68,1,45,0,4,23,2024,1,15,False,False,True,False,False,True,False,False,False,True,False,False
254.03,2,44,0,55,9,2024,2,21,False,True,False,False,False,True,False,False,False,False,False,True
172.57,5,33,0,159,4,2024,1,21,False,False,True,False,False,True,False,False,False,True,False,False
151.21,5,37,0,214,23,2024,2,9,True,False,False,False,False,False,False,True,False,False,False,True
182.54,4,47,0,185,2,2024,1,29,False,True,False,False,False,False,False,False,True,False,True,False
39.3,5,23,0,217,20,2024,3,2,False,False,False,True,False,True,False,False,False,True,False,False
105.26,4,40,1,195,2,2024,2,23,True,False,False,False,True,False,False,False,False,False,False,True
298.12,4,35,1,12,4,2024,1,8,False,False,True,False,False,False,False,False,True,False,False,True
127.14,4,19,1,3,18,2024,2,11,True,False,False,False,False,False,False,False,True,False,False,True
82.57,1,37,0,72,9,2024,3,20,False,False,False,True,False,False,True,False,False,False,False,True
95.54,5,52,0,55,19,2024,1,29,False,True,False,False,False,False,True,False,False,False,True,False
78.27,1,42,0,315,9,2024,1,23,False,True,False,False,False,False,False,False,True,True,False,False
73.11,5,23,0,271,2,2024,2,25,False,True,False,False,False,True,False,False,False,False,False,True
40.55,3,41,0,57,12,2024,1,25,True,False,False,False,False,False,False,False,True,False,False,True
624.06,1,33,0,152,10,2024,2,9,False,False,False,True,True,False,False,False,False,True,False,False
283.77,5,37,0,23,13,2024,3,21,False,True,False,False,False,True,False,False,False,False,False,True
23.85,5,30,0,73,20,2024,1,2,False,False,True,False,True,False,False,False,False,True,False,False
344.08,2,43,0,138,13,2024,1,16,False,False,False,True,False,False,True,False,False,False,False,True
164.45,5,51,0,29,6,2024,3,15,False,False,False,True,True,False,False,False,False,True,False,False
990.72,3,34,0,50,15,2024,3,3,False,True,False,False,False,False,True,False,False,False,True,False
713.21,2,46,0,142,15,2024,4,1,False,False,True,False,True,False,False,False,False,True,False,False
313.36,3,38,0,32,12,2024,4,3,True,False,False,False,False,False,True,False,False,True,False,False
1393.85,2,37,1,15,10,2024,2,5,True,False,False,False,False,False,False,True,False,False,True,False
80.84,4,55,0,11,9,2024,2,12,False,True,False,False,True,False,False,False,False,True,False,False
167.05,1,38,0,176,21,2024,2,19,False,False,True,False,False,True,False,False,False,True,False,False
153.66,5,36,0,210,15,2024,2,10,False,False,True,False,True,False,False,False,False,True,False,False
64.01,5,16,0,23,4,2024,1,19,False,False,True,False,False,False,False,True,False,False,True,False
81.85,3,42,0,115,10,2024,1,9,False,True,False,False,False,False,False,False,True,False,True,False
559.98,5,23,0,277,6,2024,3,16,False,True,False,False,False,True,False,False,False,True,False,False
33.65,1,38,0,19,18,2024,3,31,True,False,False,False,False,False,True,False,False,False,True,False
46.95,1,18,0,292,22,2024,2,25,False,False,True,False,False,False,True,False,False,True,False,False
333.15,2,16,0,354,5,2024,3,3,False,True,False,False,False,False,False,True,False,False,False,True
125.5,3,35,1,2,5,2024,2,11,False,False,True,False,False,True,False,False,False,True,False,False
44.93,2,27,0,285,4,2024,1,15,False,False,False,True,True,False,False,False,False,False,True,False
1732.4,3,22,1,8,17,2024,3,25,False,False,True,False,False,False,False,False,True,False,True,False
136.23,4,58,0,65,11,2024,3,31,False,False,False,True,True,False,False,False,False,False,True,False
101.57,3,54,0,53,14,2024,3,31,True,False,False,False,False,False,False,True,False,False,False,True
476.25,5,34,0,58,14,2024,1,5,False,False,False,True,True,False,False,False,False,True,False,False
47.03,4,37,0,360,23,2024,1,3,True,False,False,False,False,True,False,False,False,False,False,True
472.65,3,23,0,2,2,2024,1,14,False,False,False,True,False,False,True,False,False,True,False,False
277.24,5,29,0,176,17,2024,1,19,True,False,False,False,False,False,False,True,False,True,False,False
71.3,4,37,0,307,21,2024,1,28,False,True,False,False,False,True,False,False,False,True,False,False
445.32,3,63,0,258,1,2024,1,19,False,False,True,False,False,True,False,False,False,False,True,False
146.18,1,25,0,297,11,2024,1,3,False,True,False,False,False,False,False,False,True,False,True,False
105.83,1,38,0,52,23,2024,3,27,False,False,True,False,True,False,False,False,False,False,False,True
59.76,1,40,0,151,3,2024,1,13,False,False,True,False,False,False,False,True,False,False,True,False
67.39,1,48,0,257,22,2024,3,6,False,False,True,False,False,False,False,False,True,False,True,False
380.66,1,41,0,113,22,2024,3,14,False,True,False,False,False,False,False,False,True,True,False,False
12.88,1,32,0,180,5,2024,3,17,False,True,False,False,False,False,True,False,False,True,False,False
67.64,1,52,0,274,9,2024,1,29,True,False,False,False,True,False,False,False,False,True,False,False
73.04,2,36,0,208,5,2024,1,19,True,False,False,False,False,True,False,False,False,False,False,True
12.07,4,40,0,281,2,2024,2,6,False,True,False,False,True,False,False,False,False,False,True,False
101.07,5,23,0,142,8,2024,1,24,False,False,True,False,True,False,False,False,False,True,False,False
206.25,4,24,0,219,17,2024,3,1,False,True,False,False,False,True,False,False,False,True,False,False
93.91,4,36,0,290,2,2024,2,2,True,False,False,False,False,False,False,False,True,True,False,False
129.11,2,24,0,306,4,2024,1,16,False,True,False,False,False,False,False,False,True,True,False,False
189.74,3,33,0,11,21,2024,3,27,False,False,True,False,False,False,True,False,False,False,True,False
595.3,3,59,0,364,18,2024,1,12,False,False,False,True,False,False,False,False,True,False,False,True
16.33,4,42,0,208,12,2024,3,26,True,False,False,False,False,False,False,False,True,False,False,True
278.68,4,41,0,161,11,2024,1,23,False,True,False,False,False,False,True,False,False,False,True,False
447.52,4,47,0,127,10,2024,1,11,True,False,False,False,False,False,False,False,True,False,False,True
194.86,3,24,0,95,18,2024,1,20,False,False,False,True,False,False,False,True,False,True,False,False
57.44,3,29,0,217,6,2024,2,23,True,False,False,False,False,False,False,False,True,False,True,False
155.21,3,37,0,326,5,2024,2,2,False,False,True,False,True,False,False,False,False,True,False,False
70.41,2,29,0,339,5,2024,3,29,False,False,True,False,False,False,False,False,True,True,False,False
212.1,5,32,0,225,10,2024,2,28,False,True,False,False,False,False,False,False,True,False,True,False
145.18,1,37,0,253,4,2024,2,19,False,False,False,True,False,False,False,False,True,False,False,True
853.84,3,40,0,14,9,2024,4,5,False,False,False,True,True,False,False,False,False,False,True,False
527.12,2,17,0,131,6,2024,2,10,False,False,True,False,False,False,False,False,True,False,True,False
318.29,5,58,0,355,10,2024,2,29,False,False,False,True,False,False,True,False,False,False,False,True
197.32,1,40,0,134,10,2024,2,15,True,False,False,False,False,False,False,False,True,False,True,False
33.71,5,25,0,199,4,2024,3,6,False,True,False,False,False,False,True,False,False,False,False,True
236.79,5,33,0,204,21,2024,1,28,False,False,False,True,False,True,False,False,False,False,False,True
85.01,3,35,0,235,13,2024,3,22,True,False,False,False,False,False,False,True,False,True,False,False
182.92,2,50,0,364,22,2024,1,2,False,True,False,False,False,False,False,True,False,False,False,True
339.0,2,27,1,26,9,2024,1,27,False,False,True,False,False,False,False,False,True,False,True,False
242.5,5,32,0,352,12,2024,2,17,False,False,False,True,True,False,False,False,False,True,False,False
292.6,3,28,0,305,19,2024,2,8,True,False,False,False,True,False,False,False,False,False,False,True
348.4,3,23,0,130,22,2024,4,2,False,False,True,False,False,False,False,False,True,False,True,False
47.9,3,38,0,341,9,2024,3,12,True,False,False,False,False,False,False,False,True,True,False,False
352.91,2,27,0,273,15,2024,1,24,False,False,False,True,False,False,False,True,False,True,False,False
114.3,2,51,0,205,1,2024,2,8,True,False,False,False,False,True,False,False,False,False,False,True
