trxn_amt,pmt_method,product_cat,qty,cust_age,cust_loc,cust_device,fraudulent,acct_age_days,trxn_hour,year,month,day
124.43,debit card,electronics,3,37,New Kristinefurt,desktop,0,3,2,2024,3,24
95.23,credit card,toys & games,4,29,Jenkinsberg,tablet,0,98,16,2024,2,13
35.05,PayPal,electronics,1,28,Rachelmouth,tablet,0,69,16,2024,2,28
149.19,bank transfer,home & garden,4,28,Penaburgh,tablet,0,115,4,2024,3,2
66.15,bank transfer,health & beauty,1,31,Farleybury,mobile,0,190,20,2024,2,17
407.93,bank transfer,health & beauty,1,10,Meyersburgh,mobile,0,353,19,2024,4,1
55.76,bank transfer,electronics,1,39,Moniqueton,desktop,0,279,14,2024,2,15
213.2,PayPal,home & garden,1,36,Lake Brandy,mobile,0,163,21,2024,1,14
715.91,debit card,clothing,5,44,Whiteberg,desktop,0,131,23,2024,2,22
50.06,bank transfer,electronics,5,42,Tylerborough,tablet,0,311,20,2024,3,29
117.7,credit card,home & garden,5,43,Michaelburgh,mobile,0,80,7,2024,3,14
380.22,credit card,electronics,4,33,Aprilberg,desktop,0,271,13,2024,1,20
165.53,bank transfer,electronics,2,30,Port Benjaminborough,mobile,0,287,14,2024,4,4
51.93,credit card,home & garden,5,38,Pennyfort,mobile,0,203,9,2024,2,28
188.76,debit card,electronics,3,41,Janetton,mobile,0,314,23,2024,1,7
174.11,credit card,clothing,3,38,New Jacob,tablet,0,106,18,2024,3,31
286.58,credit card,home & garden,1,38,Davidhaven,desktop,0,4,13,2024,2,2
41.8,debit card,toys & games,5,33,New Frankside,mobile,0,17,0,2024,3,24
133.16,debit card,home & garden,4,34,Garciastad,mobile,0,250,0,2024,3,18
45.69,debit card,clothing,1,32,Amymouth,desktop,1,257,2,2024,3,7
148.77,credit card,electronics,5,30,Jamesmouth,desktop,0,14,8,2024,4,6
31.05,bank transfer,home & garden,1,44,West Laura,mobile,0,305,16,2024,1,20
242.13,credit card,health & beauty,2,37,South Michael,mobile,0,116,2,2024,3,26
241.98,PayPal,electronics,5,39,Breannafurt,mobile,1,74,2,2024,2,16
116.32,PayPal,health & beauty,3,32,North Alicia,desktop,0,346,16,2024,3,4
29.43,PayPal,health & beauty,1,46,Lake Thomasmouth,desktop,0,103,9,2024,2,1
441.7,debit card,health & beauty,1,23,Ronniefort,mobile,0,205,3,2024,3,29
10.67,PayPal,home & garden,5,37,South Susan,desktop,0,89,11,2024,3,29
81.14,PayPal,toys & games,1,37,Erictown,desktop,0,193,8,2024,1,16
131.4,bank transfer,electronics,1,22,New Katherine,desktop,0,355,22,2024,3,11
76.46,bank transfer,home & garden,1,19,South Deniseton,tablet,0,298,23,2024,3,18
21.85,credit card,home & garden,1,53,East Maria,desktop,0,326,18,2024,2,28
167.15,credit card,electronics,4,20,East Kimberly,tablet,0,83,16,2024,3,4
334.75,debit card,clothing,3,32,Murphyburgh,desktop,0,245,16,2024,2,20
607.67,credit card,home & garden,3,37,Port Joshuaport,tablet,0,69,9,2024,3,8
156.94,debit card,health & beauty,5,53,Leonardland,desktop,0,200,0,2024,4,2
341.54,credit card,toys & games,1,49,Vickieburgh,mobile,0,228,2,2024,4,6
207.37,bank transfer,clothing,1,32,South Tiffany,mobile,0,44,22,2024,1,28
13.64,credit card,electronics,5,32,Port Natashaville,mobile,0,305,15,2024,2,29
433.22,PayPal,home & garden,2,29,Nolanchester,desktop,0,333,8,2024,3,11
391.64,bank transfer,home & garden,4,35,Pattersonton,mobile,1,12,23,2024,3,22
284.16,bank transfer,electronics,5,27,North Aarontown,mobile,0,53,0,2024,4,1
416.86,PayPal,electronics,5,38,Elizabethport,tablet,0,220,6,2024,2,23
897.26,bank transfer,toys & games,1,33,Lake Justin,mobile,0,334,10,2024,3,31
144.73,debit card,home & garden,4,56,Jacksonville,tablet,0,301,0,2024,4,1
220.41,credit card,health & beauty,5,45,Newmanfort,mobile,0,185,19,2024,1,2
23.72,debit card,clothing,1,47,Allenchester,mobile,0,317,12,2024,1,17
289.12,debit card,electronics,5,37,East Erik,mobile,0,345,13,2024,2,13
502.86,bank transfer,health & beauty,1,33,Deniseshire,desktop,0,149,21,2024,2,28
107.01,credit card,electronics,2,40,New Cindymouth,tablet,0,94,15,2024,3,27
34.43,debit card,electronics,3,36,Garciabury,desktop,0,280,4,2024,1,23
57.58,debit card,electronics,4,29,South Spencerton,desktop,0,324,7,2024,2,17
174.33,bank transfer,clothing,2,49,Bowersborough,desktop,1,202,4,2024,1,6
36.42,credit card,health & beauty,3,33,Ginachester,tablet,0,319,9,2024,2,22
327.49,debit card,clothing,1,36,North Jameshaven,tablet,0,33,4,2024,3,14
771.22,credit card,toys & games,4,43,Port Abigailland,mobile,0,277,6,2024,4,1
24.76,debit card,health & beauty,5,61,Masonville,desktop,0,365,15,2024,3,17
281.64,PayPal,electronics,1,48,Duffymouth,desktop,0,58,13,2024,1,16
278.71,debit card,clothing,3,32,Danielchester,desktop,0,262,8,2024,3,18
312.7,debit card,toys & games,4,40,Codyville,mobile,0,338,21,2024,2,2
273.64,credit card,health & beauty,2,33,New Christine,tablet,0,274,20,2024,2,19
60.31,credit card,clothing,5,27,West Kelsey,desktop,0,170,1,2024,2,9
190.95,credit card,home & garden,5,49,Jacksonside,tablet,0,15,17,2024,1,10
100.4,credit card,electronics,1,39,Mariafurt,tablet,1,28,0,2024,1,6
384.0,PayPal,toys & games,4,33,Reynoldsland,tablet,0,275,11,2024,1,15
854.85,credit card,toys & games,1,32,New Paulbury,mobile,1,19,5,2024,3,24
504.64,credit card,toys & games,1,40,New Michaelport,tablet,0,168,15,2024,3,11
42.85,bank transfer,toys & games,5,40,Lake Nicole,tablet,0,70,6,2024,3,4
163.39,PayPal,toys & games,1,44,New Cheyenneport,tablet,0,329,16,2024,1,5
94.13,PayPal,health & beauty,1,47,Millerstad,desktop,0,359,3,2024,1,15
732.07,PayPal,home & garden,2,39,West Samuelville,tablet,0,173,3,2024,4,6
133.0,bank transfer,home & garden,5,41,South Christiefurt,mobile,0,153,7,2024,3,6
167.77,PayPal,clothing,4,14,Ryanberg,mobile,0,356,2,2024,2,27
42.25,PayPal,clothing,1,40,West Christine,desktop,0,136,9,2024,2,19
779.79,bank transfer,health & beauty,5,29,Lake Joseph,tablet,1,4,4,2024,1,26
304.49,debit card,home & garden,3,43,Thomasburgh,desktop,0,66,8,2024,2,10
69.08,debit card,clothing,2,32,Jonathanshire,desktop,0,326,5,2024,1,18
280.18,bank transfer,clothing,2,40,Jordanview,tablet,0,206,12,2024,2,27
207.6,credit card,home & garden,1,43,Port Michaelstad,mobile,1,22,21,2024,3,21
162.37,debit card,home & garden,3,13,Bensonstad,mobile,0,214,8,2024,3,24
135.33,bank transfer,toys & games,4,30,Arthurshire,tablet,0,162,6,2024,2,9
191.11,bank transfer,home & garden,4,30,Lake Anthony,desktop,0,12,11,2024,3,24
31.22,credit card,toys & games,2,24,Samanthafort,tablet,0,148,11,2024,3,10
159.95,PayPal,electronics,1,22,South Maureenfurt,tablet,0,42,10,2024,4,5
446.29,debit card,electronics,5,40,Port Adrianatown,mobile,0,98,9,2024,3,28
182.91,PayPal,health & beauty,5,48,North Josephshire,tablet,0,328,15,2024,2,5
155.17,debit card,clothing,4,35,Edwardsstad,desktop,0,154,10,2024,1,17
79.36,debit card,health & beauty,3,18,North Michael,desktop,0,288,8,2024,1,10
11.53,bank transfer,health & beauty,4,41,Courtneyfurt,desktop,0,111,23,2024,3,11
223.85,PayPal,health & beauty,3,46,Lake Jaredbury,mobile,0,88,23,2024,3,17
17.02,credit card,health & beauty,3,50,Harrisonchester,mobile,0,63,14,2024,4,6
391.73,debit card,electronics,1,30,Wilsontown,tablet,0,208,5,2024,3,15
92.14,credit card,electronics,2,32,North Dylan,mobile,0,54,17,2024,1,9
714.5,credit card,electronics,3,33,Lake Hannah,desktop,0,260,10,2024,4,5
198.84,PayPal,toys & games,5,51,South Erin,tablet,0,244,8,2024,2,17
127.97,credit card,health & beauty,1,32,Alexandershire,desktop,0,314,11,2024,2,19
34.81,PayPal,health & beauty,3,36,Melissaberg,desktop,0,337,11,2024,1,2
354.59,credit card,health & beauty,5,36,New Jefftown,desktop,0,306,21,2024,3,2
11.0,PayPal,health & beauty,1,52,Greenburgh,mobile,0,100,4,2024,2,19
298.18,debit card,health & beauty,2,19,New Brianborough,tablet,0,40,4,2024,1,28
245.05,debit card,toys & games,2,41,West Janet,mobile,0,42,12,2024,3,3
55.71,credit card,electronics,5,39,Westport,desktop,0,9,13,2024,1,2
701.7,credit card,toys & games,3,32,Russellfurt,mobile,0,316,22,2024,2,18
265.19,PayPal,health & beauty,1,25,Smithland,tablet,0,64,22,2024,2,26
100.32,credit card,health & beauty,5,45,Thompsonchester,desktop,0,114,2,2024,1,26
472.71,bank transfer,electronics,4,28,Cortezstad,mobile,0,157,11,2024,1,17
246.87,debit card,electronics,1,30,New Caitlin,mobile,1,16,1,2024,1,19
209.46,PayPal,clothing,3,32,West Craig,mobile,0,149,21,2024,2,17
871.72,credit card,home & garden,4,31,New Debra,tablet,0,324,10,2024,3,28
286.23,debit card,home & garden,3,50,Robertomouth,desktop,0,58,1,2024,3,29
166.94,bank transfer,clothing,1,19,Kristinaborough,desktop,0,338,2,2024,3,6
44.12,bank transfer,home & garden,2,41,South Tina,tablet,0,158,0,2024,3,13
17.15,bank transfer,toys & games,1,29,Lake Keithburgh,mobile,0,205,0,2024,2,9
354.93,bank transfer,clothing,2,47,Lewishaven,mobile,0,49,21,2024,3,30
10.49,bank transfer,clothing,5,33,New Haleyberg,desktop,0,336,1,2024,1,8
38.82,debit card,electronics,3,46,South Christina,desktop,0,301,10,2024,4,4
35.24,credit card,electronics,2,59,Lake Brianaport,tablet,0,94,15,2024,2,3
172.71,bank transfer,toys & games,5,31,Solomonburgh,tablet,0,356,8,2024,2,13
347.21,credit card,electronics,4,24,Melissafort,tablet,0,255,22,2024,1,21
159.62,bank transfer,home & garden,3,31,Floreschester,tablet,0,152,12,2024,2,27
270.36,debit card,clothing,1,46,Brendatown,tablet,0,216,23,2024,2,8
376.94,PayPal,toys & games,3,31,Richardport,desktop,0,315,14,2024,2,20
33.5,bank transfer,clothing,2,51,Carlsonport,mobile,0,20,19,2024,1,4
16.09,bank transfer,clothing,2,50,Matthewshire,desktop,0,99,6,2024,3,17
534.27,PayPal,health & beauty,3,33,Karenbury,desktop,0,160,9,2024,4,2
94.07,bank transfer,health & beauty,3,17,North Paulberg,tablet,0,296,13,2024,2,18
165.34,credit card,health & beauty,4,45,Lauraton,desktop,0,28,7,2024,1,16
324.15,PayPal,toys & games,1,33,Maryfurt,desktop,0,271,19,2024,2,11
75.82,credit card,electronics,2,21,South Heatherhaven,tablet,0,79,4,2024,1,23
260.03,bank transfer,electronics,4,23,Williamsshire,desktop,0,138,11,2024,1,17
95.86,PayPal,electronics,1,29,East Stephanie,mobile,0,123,4,2024,3,21
72.28,PayPal,home & garden,1,37,Alyssaport,mobile,1,26,6,2024,2,5
395.77,PayPal,toys & games,3,17,Meyerbury,desktop,0,212,11,2024,1,24
117.3,debit card,clothing,4,29,East Kevinbury,tablet,0,260,17,2024,2,27
59.21,bank transfer,home & garden,4,37,Port Paulaport,tablet,0,229,18,2024,1,4
54.05,credit card,health & beauty,2,54,South Randy,mobile,0,314,18,2024,1,9
30.28,bank transfer,clothing,5,14,Ashleyville,tablet,0,287,6,2024,2,24
162.99,credit card,home & garden,1,34,New Taylor,mobile,0,163,18,2024,3,1
28.17,credit card,health & beauty,3,22,North Edwardshire,desktop,0,36,17,2024,3,27
436.95,bank transfer,health & beauty,1,25,Christinefort,tablet,0,307,17,2024,1,18
40.56,credit card,electronics,4,60,North Patricia,desktop,0,315,14,2024,4,3
20.47,PayPal,toys & games,1,41,Michelleland,mobile,0,316,22,2024,4,1
456.92,bank transfer,home & garden,4,30,East Dominicberg,tablet,0,30,19,2024,1,26
21.57,bank transfer,health & beauty,2,47,Dennisshire,tablet,0,159,5,2024,3,11
314.11,debit card,home & garden,3,41,Foxborough,desktop,0,5,8,2024,4,6
199.53,PayPal,toys & games,4,26,Lake Erik,desktop,0,38,16,2024,2,19
15.69,bank transfer,clothing,4,44,Clarkfort,tablet,1,123,2,2024,1,25
91.91,bank transfer,health & beauty,4,35,Lewismouth,mobile,0,315,1,2024,2,17
12.05,PayPal,home & garden,1,35,New Eric,desktop,0,11,5,2024,2,10
605.91,bank transfer,electronics,5,34,East Williamton,tablet,0,204,13,2024,3,25
181.07,PayPal,clothing,4,45,North Melissabury,desktop,0,265,10,2024,4,3
253.2,bank transfer,electronics,4,39,Christophermouth,mobile,0,155,23,2024,1,6
29.88,PayPal,home & garden,4,33,Madisontown,mobile,0,2,8,2024,3,30
429.93,debit card,electronics,1,34,Eileenmouth,tablet,0,25,14,2024,3,8
713.05,credit card,clothing,5,17,South James,mobile,0,61,23,2024,2,4
87.07,bank transfer,electronics,1,31,Danielberg,tablet,0,216,22,2024,2,2
187.83,PayPal,clothing,5,19,South Laurabury,mobile,0,18,19,2024,2,13
103.22,bank transfer,health & beauty,4,47,Fishertown,mobile,0,39,7,2024,3,28
94.23,PayPal,health & beauty,2,37,Melissafort,tablet,0,185,4,2024,2,9
114.63,credit card,home & garden,1,36,Adamsborough,tablet,0,87,23,2024,4,1
292.59,debit card,home & garden,2,42,New Jennifer,tablet,0,128,13,2024,3,13
15.74,bank transfer,clothing,5,31,New Alexisshire,mobile,0,174,18,2024,2,12
76.3,bank transfer,health & beauty,3,26,Gainesborough,mobile,0,185,4,2024,3,28
24.08,debit card,electronics,1,19,Kempview,desktop,0,61,8,2024,3,20
594.61,credit card,clothing,4,33,Espinozafurt,tablet,1,10,16,2024,2,10
34.79,debit card,clothing,1,50,Ashleyfort,desktop,0,312,2,2024,1,20
210.55,credit card,home & garden,2,40,Lake Gabrielle,tablet,0,166,19,2024,2,4
34.37,debit card,clothing,2,41,Mariaport,mobile,0,253,8,2024,2,16
459.35,debit card,clothing,3,37,Kellyshire,tablet,0,325,1,2024,1,28
160.21,PayPal,electronics,5,59,New Brandi,desktop,0,5,13,2024,2,4
576.45,credit card,electronics,4,21,Byrdbury,mobile,1,358,1,2024,2,24
324.71,PayPal,home & garden,4,36,Adamsfort,tablet,0,345,9,2024,1,6
544.61,credit card,toys & games,3,41,Salasstad,mobile,0,211,18,2024,1,22
339.7,debit card,clothing,1,12,East Tracy,desktop,0,219,12,2024,1,8
1171.86,PayPal,electronics,3,42,Amyville,mobile,0,185,19,2024,1,1
768.18,credit card,electronics,1,47,Port Luis,desktop,0,357,2,2024,2,8
83.97,PayPal,home & garden,1,27,South Ashleyfurt,desktop,0,193,22,2024,1,26
341.25,debit card,clothing,1,22,Lake Robert,desktop,1,250,2,2024,2,13
39.58,credit card,toys & games,4,33,Lake Christopherport,desktop,0,3,22,2024,4,1
150.71,credit card,health & beauty,5,35,West Shannon,desktop,0,50,1,2024,1,27
860.5,debit card,toys & games,1,39,Port Kim,mobile,0,304,10,2024,3,15
420.87,credit card,toys & games,5,37,Rosefort,desktop,0,155,14,2024,3,12
448.74,bank transfer,clothing,2,38,Mossmouth,tablet,0,316,11,2024,2,29
58.35,credit card,health & beauty,5,31,Hooverside,mobile,0,68,12,2024,2,11
129.99,bank transfer,toys & games,4,27,Jacksonborough,mobile,0,5,6,2024,3,15
652.22,credit card,clothing,5,52,Mahoneyfurt,desktop,0,283,0,2024,3,30
201.7,debit card,health & beauty,3,40,West Annaview,tablet,0,330,8,2024,2,17
179.72,credit card,electronics,2,38,Port Jeffrey,desktop,0,81,13,2024,3,19
336.73,credit card,home & garden,2,57,Gonzalezstad,mobile,0,291,21,2024,1,4
256.78,PayPal,clothing,3,60,Smithport,mobile,0,241,7,2024,1,28
399.52,debit card,electronics,2,31,East Evanland,desktop,0,252,15,2024,1,27
203.91,debit card,home & garden,5,29,New Joshua,mobile,0,62,16,2024,3,24
94.0,credit card,electronics,3,57,West Charles,tablet,0,97,15,2024,2,27
303.9,PayPal,clothing,2,23,Sarahfort,tablet,0,332,10,2024,3,12
555.67,debit card,electronics,4,33,Spencermouth,desktop,0,346,20,2024,1,8
360.34,bank transfer,clothing,5,54,Jordanchester,desktop,0,363,8,2024,1,14
94.92,bank transfer,health & beauty,4,35,East Christopherville,desktop,0,73,2,2024,3,8
298.27,PayPal,home & garden,5,31,New Robert,mobile,0,100,22,2024,1,25
97.83,bank transfer,electronics,5,39,Jeremyport,mobile,0,362,13,2024,2,5
143.39,credit card,health & beauty,5,36,Susanport,mobile,0,258,16,2024,1,16
119.69,debit card,toys & games,5,29,Weaverland,tablet,0,253,0,2024,1,21
173.96,debit card,home & garden,5,24,North Dennisstad,desktop,0,196,9,2024,3,22
59.79,debit card,clothing,3,34,New Katiefurt,tablet,0,32,16,2024,3,15
114.22,credit card,clothing,2,28,Michellefurt,mobile,0,18,9,2024,1,25
915.11,bank transfer,home & garden,5,50,South Katelyn,desktop,0,153,12,2024,1,27
131.05,credit card,electronics,1,43,Lake Kennethview,desktop,0,226,0,2024,1,15
38.36,credit card,toys & games,1,39,Jeremiahchester,mobile,0,143,15,2024,3,2
662.19,bank transfer,clothing,3,30,Patrickberg,mobile,0,317,0,2024,1,16
75.26,PayPal,health & beauty,4,38,New Patrickville,tablet,0,18,21,2024,2,9
182.72,debit card,clothing,3,31,Tuckertown,mobile,0,17,2,2024,3,30
480.54,credit card,health & beauty,1,42,Castillostad,tablet,0,333,0,2024,1,19
144.95,debit card,home & garden,4,13,New Robert,tablet,0,49,8,2024,3,3
16.3,bank transfer,toys & games,4,21,Avilafort,mobile,0,183,8,2024,2,10
46.1,bank transfer,clothing,3,30,Holtton,desktop,0,131,6,2024,1,19
254.92,credit card,health & beauty,1,22,South Shannonbury,tablet,1,342,2,2024,1,9
211.07,PayPal,home & garden,3,26,Anitaport,desktop,0,202,12,2024,1,2
489.18,credit card,home & garden,1,32,Hernandezport,mobile,0,119,21,2024,3,5
17.62,credit card,health & beauty,2,41,North Bradleyview,desktop,0,364,13,2024,3,1
12.93,credit card,clothing,3,22,South Matthew,desktop,0,354,10,2024,1,1
54.58,debit card,home & garden,4,28,New Jeffreyshire,desktop,0,136,13,2024,1,7
22.57,bank transfer,toys & games,4,39,New Heatherchester,desktop,0,350,11,2024,1,6
90.91,PayPal,electronics,3,35,New Dustinton,mobile,0,57,3,2024,1,25
158.65,debit card,health & beauty,2,37,Whiteside,mobile,0,4,1,2024,2,21
250.36,debit card,toys & games,5,14,Port Justinchester,tablet,0,45,0,2024,4,3
82.39,bank transfer,home & garden,5,37,Tiffanyborough,desktop,0,115,3,2024,2,28
10.17,credit card,clothing,2,30,New Janiceberg,tablet,0,146,14,2024,2,18
153.96,debit card,home & garden,4,34,North Traceyton,mobile,0,275,3,2024,4,6
44.18,PayPal,toys & games,5,35,East Daniellehaven,tablet,0,106,15,2024,2,24
114.55,bank transfer,toys & games,3,52,Christinamouth,desktop,0,272,14,2024,3,8
124.72,credit card,home & garden,3,39,Craigville,desktop,0,52,20,2024,3,23
129.3,PayPal,electronics,4,63,Lake Stevenville,mobile,0,99,22,2024,2,16
98.88,debit card,home & garden,4,48,West April,desktop,0,39,4,2024,1,30
404.43,bank transfer,health & beauty,5,15,Scottshire,desktop,0,38,5,2024,4,2
232.4,debit card,clothing,2,43,East Timothyshire,tablet,0,301,18,2024,3,18
172.66,debit card,home & garden,1,41,West Lori,desktop,0,343,7,2024,2,22
33.58,credit card,health & beauty,2,30,North Matthew,tablet,0,335,18,2024,1,15
460.2,debit card,electronics,5,40,Georgestad,tablet,0,165,11,2024,3,30
426.38,bank transfer,toys & games,4,28,North Stephanieville,mobile,0,247,7,2024,3,29
436.51,debit card,toys & games,1,28,North Rebeccamouth,tablet,0,202,11,2024,1,18
111.61,debit card,electronics,3,30,Nicholasberg,desktop,0,166,20,2024,2,2
248.25,bank transfer,toys & games,4,26,Port Susan,mobile,0,193,13,2024,3,22
60.66,credit card,toys & games,4,43,Port Andrew,desktop,0,329,7,2024,1,13
88.46,credit card,health & beauty,2,46,Lake Benjaminmouth,tablet,1,10,0,2024,2,23
204.44,debit card,toys & games,5,47,Joelmouth,desktop,0,241,17,2024,3,31
182.79,bank transfer,toys & games,1,30,Grahamburgh,desktop,0,151,0,2024,2,3
99.12,PayPal,health & beauty,1,23,Beckton,tablet,0,351,19,2024,1,23
213.01,debit card,electronics,3,36,East Lauraland,mobile,1,25,14,2024,1,13
339.51,bank transfer,health & beauty,1,14,Elizabethside,tablet,0,86,6,2024,3,29
12.32,bank transfer,home & garden,2,20,Anneborough,tablet,0,255,9,2024,3,22
409.06,bank transfer,clothing,4,47,Michaelbury,mobile,0,355,17,2024,3,3
290.63,debit card,home & garden,3,25,Jamesport,mobile,0,169,4,2024,1,21
131.1,debit card,toys & games,5,26,East Shelby,tablet,0,91,12,2024,2,12
206.26,credit card,home & garden,4,26,North Alexander,desktop,0,191,21,2024,2,15
82.11,credit card,home & garden,1,45,East James,desktop,0,261,18,2024,2,27
40.1,PayPal,toys & games,5,11,Port Andreamouth,mobile,0,134,9,2024,1,8
331.2,debit card,clothing,1,38,Port Shawnland,tablet,0,294,5,2024,3,28
130.93,debit card,home & garden,1,46,North Luistown,tablet,0,340,8,2024,3,8
89.27,bank transfer,toys & games,1,40,Swansonview,tablet,0,70,13,2024,2,25
643.25,credit card,electronics,2,35,Brianville,tablet,0,346,19,2024,2,22
124.39,credit card,clothing,1,44,Ryanton,tablet,0,221,9,2024,3,31
281.02,PayPal,electronics,5,16,Gwendolynville,desktop,0,248,13,2024,2,11
497.98,bank transfer,clothing,4,47,Erinview,tablet,0,329,14,2024,2,23
120.02,PayPal,home & garden,2,57,Karenstad,tablet,0,209,18,2024,4,2
226.91,PayPal,home & garden,3,49,New Seantown,tablet,0,203,21,2024,3,6
87.63,debit card,health & beauty,5,24,Meganmouth,desktop,0,55,8,2024,2,21
424.04,credit card,clothing,1,22,Oscarview,tablet,0,167,7,2024,1,28
332.88,PayPal,clothing,3,33,Port Alison,tablet,0,20,13,2024,1,3
61.67,debit card,health & beauty,3,44,East Ronaldbury,tablet,0,277,22,2024,4,6
38.4,bank transfer,health & beauty,4,8,Lake Tonya,desktop,0,356,14,2024,2,23
91.76,PayPal,clothing,2,60,South Sarahtown,tablet,0,347,22,2024,1,28
71.95,debit card,toys & games,1,21,Millerfurt,tablet,0,28,11,2024,3,6
162.13,PayPal,health & beauty,4,26,South Justinhaven,mobile,0,8,20,2024,3,17
49.3,PayPal,health & beauty,4,49,Rodneyfurt,desktop,0,83,13,2024,1,29
41.93,credit card,toys & games,2,30,New Christopherfort,desktop,0,296,18,2024,2,25
